genre,fname
rock,audio/gtzan/genres_original/rock/rock.00040.wav
rock,audio/gtzan/genres_original/rock/rock.00068.wav
rock,audio/gtzan/genres_original/rock/rock.00097.wav
rock,audio/gtzan/genres_original/rock/rock.00083.wav
rock,audio/gtzan/genres_original/rock/rock.00095.wav
rock,audio/gtzan/genres_original/rock/rock.00081.wav
rock,audio/gtzan/genres_original/rock/rock.00056.wav
rock,audio/gtzan/genres_original/rock/rock.00042.wav
rock,audio/gtzan/genres_original/rock/rock.00043.wav
rock,audio/gtzan/genres_original/rock/rock.00057.wav
rock,audio/gtzan/genres_original/rock/rock.00080.wav
rock,audio/gtzan/genres_original/rock/rock.00094.wav
rock,audio/gtzan/genres_original/rock/rock.00030.wav
rock,audio/gtzan/genres_original/rock/rock.00024.wav
rock,audio/gtzan/genres_original/rock/rock.00018.wav
rock,audio/gtzan/genres_original/rock/rock.00019.wav
rock,audio/gtzan/genres_original/rock/rock.00025.wav
rock,audio/gtzan/genres_original/rock/rock.00031.wav
rock,audio/gtzan/genres_original/rock/rock.00027.wav
rock,audio/gtzan/genres_original/rock/rock.00033.wav
rock,audio/gtzan/genres_original/rock/rock.00032.wav
rock,audio/gtzan/genres_original/rock/rock.00026.wav
rock,audio/gtzan/genres_original/rock/rock.00022.wav
rock,audio/gtzan/genres_original/rock/rock.00036.wav
rock,audio/gtzan/genres_original/rock/rock.00037.wav
rock,audio/gtzan/genres_original/rock/rock.00023.wav
rock,audio/gtzan/genres_original/rock/rock.00009.wav
rock,audio/gtzan/genres_original/rock/rock.00035.wav
rock,audio/gtzan/genres_original/rock/rock.00021.wav
rock,audio/gtzan/genres_original/rock/rock.00020.wav
rock,audio/gtzan/genres_original/rock/rock.00034.wav
rock,audio/gtzan/genres_original/rock/rock.00008.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00022.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00036.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00037.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00023.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00009.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00035.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00021.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00020.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00034.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00008.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00030.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00024.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00018.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00019.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00025.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00031.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00027.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00033.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00032.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00026.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00069.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00041.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00055.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00082.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00096.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00097.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00083.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00054.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00040.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00068.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00056.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00042.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00095.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00081.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00080.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00094.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00043.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00057.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00053.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00047.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00090.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00084.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00085.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00091.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00046.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00052.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00044.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00050.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00078.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00087.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00093.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00092.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00086.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00079.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00051.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00045.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00048.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00060.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00074.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00075.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00061.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00049.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00077.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00063.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00088.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00089.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00062.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00076.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00072.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00066.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00099.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00098.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00067.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00073.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00065.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00071.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00059.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00058.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00070.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00064.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00003.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00017.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00016.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00002.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00028.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00014.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00000.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00001.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00015.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00029.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00011.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00005.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00039.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00038.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00004.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00010.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00006.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00012.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00013.wav
hiphop,audio/gtzan/genres_original/hiphop/hiphop.00007.wav
country,audio/gtzan/genres_original/country/country.00088.wav
country,audio/gtzan/genres_original/country/country.00063.wav
country,audio/gtzan/genres_original/country/country.00077.wav
country,audio/gtzan/genres_original/country/country.00076.wav
country,audio/gtzan/genres_original/country/country.00062.wav
country,audio/gtzan/genres_original/country/country.00089.wav
country,audio/gtzan/genres_original/country/country.00048.wav
country,audio/gtzan/genres_original/country/country.00074.wav
country,audio/gtzan/genres_original/country/country.00060.wav
country,audio/gtzan/genres_original/country/country.00061.wav
country,audio/gtzan/genres_original/country/country.00075.wav
country,audio/gtzan/genres_original/country/country.00049.wav
country,audio/gtzan/genres_original/country/country.00071.wav
country,audio/gtzan/genres_original/country/country.00065.wav
country,audio/gtzan/genres_original/country/country.00059.wav
country,audio/gtzan/genres_original/country/country.00058.wav
country,audio/gtzan/genres_original/country/country.00064.wav
country,audio/gtzan/genres_original/country/country.00070.wav
country,audio/gtzan/genres_original/country/country.00099.wav
country,audio/gtzan/genres_original/country/country.00066.wav
country,audio/gtzan/genres_original/country/country.00072.wav
country,audio/gtzan/genres_original/country/country.00073.wav
country,audio/gtzan/genres_original/country/country.00067.wav
country,audio/gtzan/genres_original/country/country.00098.wav
country,audio/gtzan/genres_original/country/country.00028.wav
country,audio/gtzan/genres_original/country/country.00000.wav
country,audio/gtzan/genres_original/country/country.00014.wav
country,audio/gtzan/genres_original/country/country.00015.wav
country,audio/gtzan/genres_original/country/country.00001.wav
country,audio/gtzan/genres_original/country/country.00029.wav
country,audio/gtzan/genres_original/country/country.00017.wav
country,audio/gtzan/genres_original/country/country.00003.wav
country,audio/gtzan/genres_original/country/country.00002.wav
country,audio/gtzan/genres_original/country/country.00016.wav
country,audio/gtzan/genres_original/country/country.00012.wav
country,audio/gtzan/genres_original/country/country.00006.wav
country,audio/gtzan/genres_original/country/country.00007.wav
country,audio/gtzan/genres_original/country/country.00013.wav
country,audio/gtzan/genres_original/country/country.00005.wav
country,audio/gtzan/genres_original/country/country.00011.wav
country,audio/gtzan/genres_original/country/country.00039.wav
country,audio/gtzan/genres_original/country/country.00038.wav
country,audio/gtzan/genres_original/country/country.00010.wav
country,audio/gtzan/genres_original/country/country.00004.wav
country,audio/gtzan/genres_original/country/country.00009.wav
country,audio/gtzan/genres_original/country/country.00021.wav
country,audio/gtzan/genres_original/country/country.00035.wav
country,audio/gtzan/genres_original/country/country.00034.wav
country,audio/gtzan/genres_original/country/country.00020.wav
country,audio/gtzan/genres_original/country/country.00008.wav
country,audio/gtzan/genres_original/country/country.00036.wav
country,audio/gtzan/genres_original/country/country.00022.wav
country,audio/gtzan/genres_original/country/country.00023.wav
country,audio/gtzan/genres_original/country/country.00037.wav
country,audio/gtzan/genres_original/country/country.00033.wav
country,audio/gtzan/genres_original/country/country.00027.wav
country,audio/gtzan/genres_original/country/country.00026.wav
country,audio/gtzan/genres_original/country/country.00032.wav
country,audio/gtzan/genres_original/country/country.00024.wav
country,audio/gtzan/genres_original/country/country.00030.wav
country,audio/gtzan/genres_original/country/country.00018.wav
country,audio/gtzan/genres_original/country/country.00019.wav
country,audio/gtzan/genres_original/country/country.00031.wav
country,audio/gtzan/genres_original/country/country.00025.wav
country,audio/gtzan/genres_original/country/country.00081.wav
country,audio/gtzan/genres_original/country/country.00095.wav
country,audio/gtzan/genres_original/country/country.00042.wav
country,audio/gtzan/genres_original/country/country.00056.wav
country,audio/gtzan/genres_original/country/country.00057.wav
country,audio/gtzan/genres_original/country/country.00043.wav
country,audio/gtzan/genres_original/country/country.00094.wav
country,audio/gtzan/genres_original/country/country.00080.wav
country,audio/gtzan/genres_original/country/country.00096.wav
country,audio/gtzan/genres_original/country/country.00082.wav
country,audio/gtzan/genres_original/country/country.00069.wav
country,audio/gtzan/genres_original/country/country.00055.wav
country,audio/gtzan/genres_original/country/country.00041.wav
country,audio/gtzan/genres_original/country/country.00040.wav
country,audio/gtzan/genres_original/country/country.00054.wav
country,audio/gtzan/genres_original/country/country.00068.wav
country,audio/gtzan/genres_original/country/country.00083.wav
country,audio/gtzan/genres_original/country/country.00097.wav
country,audio/gtzan/genres_original/country/country.00093.wav
country,audio/gtzan/genres_original/country/country.00087.wav
country,audio/gtzan/genres_original/country/country.00050.wav
country,audio/gtzan/genres_original/country/country.00044.wav
country,audio/gtzan/genres_original/country/country.00078.wav
country,audio/gtzan/genres_original/country/country.00079.wav
country,audio/gtzan/genres_original/country/country.00045.wav
country,audio/gtzan/genres_original/country/country.00051.wav
country,audio/gtzan/genres_original/country/country.00086.wav
country,audio/gtzan/genres_original/country/country.00092.wav
country,audio/gtzan/genres_original/country/country.00084.wav
country,audio/gtzan/genres_original/country/country.00090.wav
country,audio/gtzan/genres_original/country/country.00047.wav
country,audio/gtzan/genres_original/country/country.00053.wav
country,audio/gtzan/genres_original/country/country.00052.wav
country,audio/gtzan/genres_original/country/country.00046.wav
country,audio/gtzan/genres_original/country/country.00091.wav
country,audio/gtzan/genres_original/country/country.00085.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00016.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00002.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00003.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00017.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00001.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00015.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00029.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00028.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00014.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00000.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00038.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00004.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00010.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00011.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00005.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00039.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00013.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00007.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00006.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00012.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00075.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00061.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00049.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00048.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00060.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00074.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00062.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00076.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00089.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00088.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00077.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00063.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00067.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00073.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00098.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00099.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00072.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00066.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00058.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00070.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00064.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00065.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00071.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00059.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00054.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00040.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00068.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00097.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00083.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00082.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00096.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00069.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00041.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00055.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00043.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00057.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00080.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00094.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00095.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00081.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00056.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00042.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00046.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00052.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00085.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00091.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00090.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00084.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00053.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00047.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00079.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00051.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00045.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00092.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00086.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00087.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00093.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00044.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00050.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00078.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00037.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00023.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00022.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00036.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00020.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00034.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00008.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00009.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00035.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00021.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00019.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00025.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00031.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00030.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00024.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00018.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00032.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00026.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00027.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00033.wav
